,epoch,total time,train loss,val loss,test loss,train Precision,val Precision,test Precision,train Recall,val Recall,test Recall,train F1,val F1,test F1,train ROC,val ROC,test ROC,train Jaccard Score,val Jaccard Score,test Jaccard Score,train Confusion Matrix,val Confusion Matrix,test Confusion Matrix
20,20,1457.5706510543823,0.25941746686363504,0.2573142950733503,0.24582121397058168,0.9022222222222223,0.9417117843566409,0.9545719277810134,0.9240799321040043,0.8830200907323396,0.8849892008639308,0.9130202774813234,0.9114220413623948,0.9184645558980107,0.8856375880427019,0.899815912208622,0.9104222320109128,0.8399607265586647,0.8372593199508398,0.8492227979274611,"[[14393  2596]
 [ 1968 23954]]","[[5562  506]
 [1083 8175]]","[[1138   78]
 [ 213 1639]]"
21,21,1501.283225774765,0.25766250570969923,0.25406728927046063,0.24905728455632925,0.9021452766277757,0.9425974922351317,0.9495066744051074,0.924697168428362,0.8850723698422985,0.8833693304535637,0.9132820239274556,0.9129296418026851,0.9152447552447552,0.885828482972201,0.9014188480721051,0.9059116389109922,0.8404038987448286,0.8398073178231014,0.8437338834450748,"[[14389  2600]
 [ 1952 23970]]","[[5569  499]
 [1064 8194]]","[[1129   87]
 [ 216 1636]]"
22,22,1545.235463142395,0.25284681495811256,0.2419561258206765,0.2326444974169135,0.9034648809299876,0.9080653663679494,0.9135278514588859,0.926433145590618,0.9303305249513933,0.9298056155507559,0.9148048682932404,0.9190631168969748,0.9215948621889216,0.8876971190311086,0.8933129223306736,0.8978797814595885,0.8429865206402696,0.8502467917077986,0.854590570719603,"[[14423  2566]
 [ 1907 24015]]","[[5196  872]
 [ 645 8613]]","[[1053  163]
 [ 130 1722]]"
23,23,1588.8433711528778,0.24789923855236598,0.2554412172486385,0.24849571970601878,0.9067658947527483,0.9398832016489179,0.9468822170900693,0.9259702183473497,0.8865845755022683,0.8855291576673866,0.9162674403069112,0.912456228114057,0.9151785714285714,0.8903498746101337,0.9000325646133622,0.9049356314652722,0.8454737583656217,0.8390064397424103,0.8436213991769548,"[[14521  2468]
 [ 1919 24003]]","[[5543  525]
 [1050 8208]]","[[1124   92]
 [ 212 1640]]"
24,24,1632.5676271915436,0.247098993199567,0.23477193055053552,0.22233731330682835,0.905628390596745,0.931045895851721,0.9392265193370166,0.9273590000771545,0.9115359688917692,0.91792656587473,0.9163648839248275,0.9211876432703854,0.9284543965046422,0.8899553255727464,0.9042683140437752,0.9137330197794702,0.8456397087276181,0.8538905190731559,0.8664627930682977,"[[14484  2505]
 [ 1883 24039]]","[[5443  625]
 [ 819 8439]]","[[1106  110]
 [ 152 1700]]"
25,25,1676.466536283493,0.24265851645863482,0.23289305766423543,0.21495530816415945,0.9089878297679341,0.9285400658616905,0.9356435643564357,0.9277833500501504,0.9136962626917261,0.9184665226781857,0.9182894234440626,0.921058362369338,0.9269754768392371,0.8930222889517336,0.9032060746550259,0.9111247087075138,0.848923402753265,0.8536683822787365,0.8638902996444896,"[[14581  2408]
 [ 1872 24050]]","[[5417  651]
 [ 799 8459]]","[[1099  117]
 [ 151 1701]]"
26,26,1720.0973255634308,0.24230376209708906,0.228866302408278,0.21795784961432219,0.9088541666666666,0.9149250580536205,0.9207868155236576,0.9289792454285934,0.9362713329012746,0.9352051835853131,0.9188065168453584,0.9254751227845398,0.9279399946423788,0.8934142209837652,0.901721691500077,0.9063361444242354,0.8498076719483361,0.8612877583465819,0.8655672163918041,"[[14574  2415]
 [ 1841 24081]]","[[5262  806]
 [ 590 8668]]","[[1067  149]
 [ 120 1732]]"
27,27,1764.0801770687103,0.23951708800381138,0.22732491580148537,0.22238454533119997,0.9098741639269924,0.9381741354386746,0.9436698271054099,0.9288635136177764,0.9113199395117736,0.9136069114470843,0.9192707836212656,0.9245520793381184,0.928395061728395,0.8942392793234565,0.9098458629661702,0.9152738504603841,0.8506023245133713,0.8596902384348889,0.8663594470046083,"[[14604  2385]
 [ 1844 24078]]","[[5512  556]
 [ 821 8437]]","[[1115  101]
 [ 160 1692]]"
28,28,1808.1645488739014,0.2359204473683522,0.23971205055713654,0.2286150250583887,0.9125293716364739,0.9424657534246575,0.9499712478435882,0.9288635136177764,0.8917692806221647,0.8920086393088553,0.9206239963294334,0.9164169164169165,0.9200779727095516,0.8965054515525458,0.9043553060988213,0.9102312933386382,0.852922422954304,0.8457283343577136,0.851985559566787,"[[14681  2308]
 [ 1844 24078]]","[[5564  504]
 [1002 8256]]","[[1129   87]
 [ 200 1652]]"
29,29,1851.7955238819122,0.2330499995233757,0.25508568147197364,0.24080691734949747,0.9114311635291449,0.9101280809385427,0.9132543103448276,0.9301365635367641,0.9133722186217326,0.9152267818574514,0.9206888651290668,0.9117472640034503,0.9142394822006472,0.8961118982260899,0.8878825496536482,0.8914127330339888,0.8530337873695383,0.8378083820469633,0.842026825633383,"[[14646  2343]
 [ 1811 24111]]","[[5233  835]
 [ 802 8456]]","[[1055  161]
 [ 157 1695]]"
